task,directive,feedback_loop,learning,none,not_classified,task_iteration,validation
"edit films and videotapes to insert music, dialogue, and sound effects, to arrange films into sequences, and to correct errors, using editing equipment.",0.9502262443438911,,,,0.0497737556561086,,
"edit graphics and photos, using pixel or bitmap editing, airbrushing, masking, or image retouching.",0.7424242424242425,,,,0.2575757575757576,,
"edit instructional materials, such as books, simulation exercises, lesson plans, instructor guides, and tests.",0.6333333333333333,,,,0.12,0.24666666666666667,
edit manuscripts for professional journals.,,,,,1.0,,
edit news material to ensure that it fits within available time or space.,0.9895833333333335,,,,0.010416666666666663,,
"edit or rewrite existing copy as necessary, and submit copy for approval by supervisor.",0.7278911564625851,,,,0.002267573696145124,0.1746031746031746,0.09523809523809523
"edit, standardize, or make changes to material prepared by other writers or establishment personnel.",0.8016714882674382,0.006750241080038573,,0.020572163291546125,0.0019286403085824492,0.1562198649951784,0.012857602057216332
"educate patients about diagnoses, prognoses, or treatments.",,,0.625,,0.375,,
"educate patients and family members about mental health and medical conditions, preventive health measures, medications, or treatment plans.",0.5862068965517241,,,,0.41379310344827586,,
"educate the public about health issues or enforce health legislation to prevent disease, to promote health, or to help people understand health protection procedures and regulations.",,,,,1.0,,
"electronically sort and compile text and numerical data, retrieving, updating, and merging documents as required.",0.9488636363636364,,,,0.05113636363636364,,
emphasize product features based on analyses of customers' needs and on technical knowledge of product capabilities and limitations.,0.90625,,,,0.09375,,
employ financial models to develop solutions to financial problems or to assess the financial or capital impact of transactions.,0.7391304347826086,,,,0.2608695652173913,,
"encourage clients to express their feelings and discuss what is happening in their lives, helping them to develop insight into themselves or their relationships.",0.1081081081081081,,0.5045045045045045,0.2657657657657657,0.12162162162162163,,
encourage individuals and family members to develop and use skills and strategies for confronting their problems in a constructive manner.,0.5416666666666665,,,0.225,0.23333333333333328,,
enforce safety rules and regulations.,,,,0.59375,0.40625,,
"engineer, install, maintain, or repair security systems, programmable logic controls, or other security-related electronic systems.",0.5,,,,0.5,,
ensure adherence to safety rules and practices.,,,,,1.0,,
ensure payment for services by verifying benefits with the person's insurance provider or working out financing options.,0.8823529411764706,,,,0.1176470588235294,,
enter claims information into database systems.,0.5603448275862069,0.06465517241379311,,0.05387931034482758,0.019396551724137928,,0.3017241379310345
enter codes and instructions to program computer-controlled machinery.,0.5478260869565217,0.13695652173913045,,0.29130434782608694,0.02391304347826087,,
enter commands and observe system functioning to verify correct operations and detect errors.,0.35135135135135137,,,0.47972972972972966,0.16891891891891891,,
"enter commands or load control media, such as tapes, cards, or disks, into machine controllers to retrieve programmed instructions.",0.5343915343915344,0.06878306878306878,,0.38095238095238093,0.015873015873015872,,
enter data from analysis of medical tests or clinical results into computer for storage.,0.9859154929577465,,,,0.014084507042253523,,
enter data into computers for use in analyses or reports.,0.915959595959596,,,0.07313131313131313,0.01090909090909091,,
"enter data into geographic information systems (gis) databases, using techniques such as coordinate geometry, keyboard entry of tabular data, manual digitizing of maps, scanning or automatic conversion to vectors, or conversion of other sources of digital data.",0.9473684210526316,,,,0.05263157894736842,,
"enter data, such as demographic characteristics, history and extent of disease, diagnostic procedures, or treatment into computer.",0.984375,,,,0.015625,,
enter into record-keeping systems appropriate data needed to create new title records or update existing ones.,0.9444444444444444,,,,0.05555555555555555,,
"enter patient, specimen, insurance, or billing information into computer.",0.9777777777777775,,,,0.022222222222222223,,
"enter text into computer keyboard and select the size and style of type, column width, and appropriate spacing for printed materials.",0.8348623853211009,,,,0.1651376146788991,,
"enter, position, and alter text size, using computers, to make up and arrange pages so that printed materials can be produced.",0.8448275862068965,,,,0.15517241379310343,,
"enter, store, and retrieve information on computer-aided equipment.",0.8717948717948718,,,,0.1282051282051282,,
"establish and calculate optimum values for database parameters, using manuals and calculator.",,,,,1.0,,
establish and implement operational standards and procedures for the departments supervised.,,,,,1.0,,
"establish and maintain effective working relationships with clients, government officials, and media representatives and use these relationships to develop new business opportunities.",0.9285714285714286,,,,0.07142857142857142,,
establish and maintain relationships with individual or business customers or provide assistance with problems these customers may encounter.,0.35714285714285715,,,0.5827067669172933,0.06015037593984962,,
