task,directive,feedback_loop,learning,none,not_classified,task_iteration,validation
"document and communicate database schemas, using accepted notations.",0.22988505747126436,0.08735632183908044,0.3839080459770115,,0.022988505747126436,0.1793103448275862,0.09655172413793103
document and maintain records of precision agriculture information.,,,,,1.0,,
"document computer security and emergency measures policies, procedures, and tests.",0.4117647058823529,0.02476780185758514,0.15789473684210525,,0.010835913312693499,0.3544891640866873,0.04024767801857585
"document data related to patients' care including assessment results, interventions, medications, patient responses, or treatment changes.",,,,,1.0,,
"document design processes including objectives, issues, and outcomes.",,,,,0.45714285714285724,0.5428571428571428,
"document design specifications, installation instructions, and other system-related information.",0.34782608695652173,,,,0.14492753623188406,0.5072463768115942,
"document findings of study and prepare recommendations for implementation of new systems, procedures, or organizational changes.",0.32889344262295084,,0.03381147540983607,,0.018442622950819672,0.5543032786885246,0.06454918032786885
document methods used and write technical reports containing information collected.,0.44776119402985076,,0.2388059701492537,,0.31343283582089554,,
"document non-destructive testing (ndt) methods, processes, or results.",0.3846153846153847,,,,0.6153846153846154,,
document or review comprehensive patients' histories with an emphasis on occupation or environmental risks.,,,0.6,,0.4,,
"document physical supply chain processes, such as workflows, cycle times, position responsibilities, or system flows.",,,,,0.4871794871794872,0.5128205128205128,
document procedures for hardware and software installation and use.,,,,,1.0,,
"document robotic application development, maintenance, or changes.",0.40963855421686746,,,,0.13253012048192772,0.45783132530120485,
"document security transactions, such as purchases, sales, conversions, redemptions, or payments, using computers, accounting ledgers, or certificate records.",,,,,1.0,,
"document software defects, using a bug tracking system, and report defects to software developers.",0.21771771771771772,0.3363363363363364,0.17192192192192196,0.03903903903903904,,0.11261261261261261,0.12237237237237238
"document specifications for business intelligence or information technology (it) reports, dashboards, or other outputs.",,,,,1.0,,
document technical functions and specifications for new or proposed content management systems.,0.3564356435643564,,0.1633663366336634,,0.07425742574257425,0.40594059405940597,
document technical specifications and operating standards for telecommunications equipment.,0.3464052287581699,,0.43137254901960786,,0.0718954248366013,0.1503267973856209,
"document test results, using cameras, spreadsheets, documents, or other tools.",,,,,1.0,,
"document, design, code, or test geographic information systems (gis) models, internet mapping solutions, or other applications.",0.27927927927927926,,0.16216216216216217,,0.04504504504504505,0.5135135135135135,
"draft and design layout of equipment, materials, and workspace to illustrate maximum efficiency using drafting tools and computer.",,,,,1.0,,
draft detailed dimensional drawings and design layouts for projects and to ensure conformance to specifications.,,,,,0.38235294117647056,0.6176470588235294,
"draft or proofread judicial opinions, decisions, or citations.",0.4489795918367347,,,,0.12244897959183673,0.4285714285714285,
draft speeches for company executives and arrange interviews and other forms of contact for them.,0.3076923076923077,,,,0.005494505494505495,0.6868131868131868,
"draw charts and graphs, using computer spreadsheets, to illustrate technical reports.",0.41558441558441556,0.09740259740259742,,,0.11688311688311687,0.3701298701298701,
draw conclusions or make predictions based on data summaries or statistical analyses.,0.4117647058823529,,0.3431372549019608,,0.24509803921568626,,
"draw rough and detailed scale plans for foundations, buildings, and structures, based on preliminary concepts, sketches, engineering calculations, specification sheets, and other data.",,,,,0.53125,0.46875,
drill holes and install mounting brackets and hangers into floor and walls of building.,,,,,1.0,,
edit and submit protocols and other required research documentation.,0.2685185185185185,,,,0.10185185185185183,0.4907407407407408,0.1388888888888889
"edit broadcast material electronically, using computers.",,,,,1.0,,
"edit films and videotapes to insert music, dialogue, and sound effects, to arrange films into sequences, and to correct errors, using editing equipment.",,,,,1.0,,
"edit graphics and photos, using pixel or bitmap editing, airbrushing, masking, or image retouching.",0.42391304347826086,,,,0.09782608695652174,0.4782608695652174,
"edit instructional materials, such as books, simulation exercises, lesson plans, instructor guides, and tests.",0.36774193548387096,,,,0.014838709677419355,0.5883870967741935,0.02903225806451613
edit manuscripts for professional journals.,0.1944990176817289,,,,0.025540275049115917,0.7013752455795678,0.07858546168958742
edit news material to ensure that it fits within available time or space.,0.6585365853658537,,,,0.3414634146341464,,
edit or assist in editing videos for broadcast.,0.2651515151515152,,,,0.08333333333333331,0.6515151515151516,
"edit or rewrite existing copy as necessary, and submit copy for approval by supervisor.",0.3971735920691837,,,0.003796667369753216,0.003163889474794347,0.5167686142164101,0.07909723686985869
"edit video for broadcast productions, including non-linear editing.",0.3877551020408163,,,,0.10204081632653059,0.5102040816326531,
edit videotapes by erasing and removing portions of programs and adding video or sound as required.,0.5294117647058824,,,,0.039215686274509796,0.43137254901960786,
"edit, standardize, or make changes to material prepared by other writers or establishment personnel.",0.4530068078668684,0.0036875945537065053,0.014561270801815431,0.012670196671709533,,0.4696482602118003,0.046425869894099844
"educate and counsel patients on contact lens care, visual hygiene, lighting arrangements and safety factors.",,,0.8333333333333335,,0.16666666666666663,,
